Date,Branch,Product,Qty,Sales,Month,Week,Weekday,Weekend,Branch_encoded,Product_encoded,month,day,dayofweek,is_weekend,week,year,Forecast_Sales
2020-03-05,North Side,Barfi,22.0,6776.0,March,10,3.0,Weekday,2.0,0.0,3,5,3.0,0.0,10,2020,8640.499333333333
2020-03-05,Main Branch,Barfi,50.0,14250.0,March,10,3.0,Weekday,1.0,0.0,3,5,3.0,0.0,10,2020,8640.499333333333
2020-03-06,City Center,Barfi,30.0,4650.0,March,10,4.0,Weekday,0.0,0.0,3,6,4.0,0.0,10,2020,5742.224653846156
2020-03-06,North Side,Barfi,28.0,4648.0,March,10,4.0,Weekday,2.0,0.0,3,6,4.0,0.0,10,2020,5742.224653846156
2020-03-06,Main Branch,Barfi,29.0,6438.0,March,10,4.0,Weekday,1.0,0.0,3,6,4.0,0.0,10,2020,5742.224653846156
2020-03-07,North Side,Barfi,89.0,26611.0,March,10,5.0,Weekend,2.0,0.0,3,7,5.0,1.0,10,2020,14957.060249999999
2020-03-07,City Center,Barfi,58.0,9918.0,March,10,5.0,Weekend,0.0,0.0,3,7,5.0,1.0,10,2020,14957.060249999999
2020-03-07,Main Branch,Barfi,50.0,9450.0,March,10,5.0,Weekend,1.0,0.0,3,7,5.0,1.0,10,2020,14957.060249999999
2020-03-08,North Side,Barfi,43.0,11266.0,March,10,6.0,Weekend,2.0,0.0,3,8,6.0,1.0,10,2020,12145.963420634916
2020-03-08,City Center,Barfi,38.0,7258.0,March,10,6.0,Weekend,0.0,0.0,3,8,6.0,1.0,10,2020,12145.963420634916
2020-03-08,Main Branch,Barfi,74.0,17612.0,March,10,6.0,Weekend,1.0,0.0,3,8,6.0,1.0,10,2020,12145.963420634916
2020-03-09,City Center,Barfi,42.0,10500.0,March,11,0.0,Weekday,0.0,0.0,3,9,0.0,0.0,11,2020,9328.740142857141
2020-03-09,North Side,Barfi,22.0,6688.0,March,11,0.0,Weekday,2.0,0.0,3,9,0.0,0.0,11,2020,9328.740142857141
2020-03-09,Main Branch,Barfi,46.0,11224.0,March,11,0.0,Weekday,1.0,0.0,3,9,0.0,0.0,11,2020,9328.740142857141
2020-03-10,City Center,Barfi,49.0,16317.0,March,11,1.0,Weekday,0.0,0.0,3,10,1.0,0.0,11,2020,9838.757785714284
2020-03-10,North Side,Barfi,22.0,6666.0,March,11,1.0,Weekday,2.0,0.0,3,10,1.0,0.0,11,2020,9838.757785714284
2020-03-10,Main Branch,Barfi,26.0,8866.0,March,11,1.0,Weekday,1.0,0.0,3,10,1.0,0.0,11,2020,9838.757785714284
2020-03-11,North Side,Barfi,20.0,4380.0,March,11,2.0,Weekday,2.0,0.0,3,11,2.0,0.0,11,2020,6546.619595238095
2020-03-11,City Center,Barfi,23.0,4669.0,March,11,2.0,Weekday,0.0,0.0,3,11,2.0,0.0,11,2020,6546.619595238095
2020-03-11,Main Branch,Barfi,39.0,9633.0,March,11,2.0,Weekday,1.0,0.0,3,11,2.0,0.0,11,2020,6546.619595238095
2020-03-12,North Side,Barfi,45.0,14085.0,March,11,3.0,Weekday,2.0,0.0,3,12,3.0,0.0,11,2020,10709.584714285716
2020-03-12,City Center,Barfi,51.0,7854.0,March,11,3.0,Weekday,0.0,0.0,3,12,3.0,0.0,11,2020,10709.584714285716
2020-03-12,Main Branch,Barfi,30.0,9480.0,March,11,3.0,Weekday,1.0,0.0,3,12,3.0,0.0,11,2020,10709.584714285716
2020-03-13,North Side,Barfi,23.0,5175.0,March,11,4.0,Weekday,2.0,0.0,3,13,4.0,0.0,11,2020,10792.032678571428
2020-03-13,City Center,Barfi,54.0,14688.0,March,11,4.0,Weekday,0.0,0.0,3,13,4.0,0.0,11,2020,10792.032678571428
2020-03-13,Main Branch,Barfi,54.0,14364.0,March,11,4.0,Weekday,1.0,0.0,3,13,4.0,0.0,11,2020,10792.032678571428
2020-03-14,City Center,Barfi,69.0,18354.0,March,11,5.0,Weekend,0.0,0.0,3,14,5.0,1.0,11,2020,13081.140380952384
2020-03-14,North Side,Barfi,71.0,10792.0,March,11,5.0,Weekend,2.0,0.0,3,14,5.0,1.0,11,2020,13081.140380952384
2020-03-14,Main Branch,Barfi,57.0,10089.0,March,11,5.0,Weekend,1.0,0.0,3,14,5.0,1.0,11,2020,13081.140380952384
2020-03-15,North Side,Barfi,52.0,11856.0,March,11,6.0,Weekend,2.0,0.0,3,15,6.0,1.0,11,2020,12010.133107142858
2020-03-15,City Center,Barfi,47.0,14899.0,March,11,6.0,Weekend,0.0,0.0,3,15,6.0,1.0,11,2020,12010.133107142858
2020-03-15,Main Branch,Barfi,51.0,8976.0,March,11,6.0,Weekend,1.0,0.0,3,15,6.0,1.0,11,2020,12010.133107142858
2020-03-16,City Center,Barfi,50.0,8350.0,March,12,0.0,Weekday,0.0,0.0,3,16,0.0,0.0,12,2020,10078.554428571426
2020-03-16,North Side,Barfi,48.0,8208.0,March,12,0.0,Weekday,2.0,0.0,3,16,0.0,0.0,12,2020,10078.554428571426
2020-03-16,Main Branch,Barfi,47.0,12784.0,March,12,0.0,Weekday,1.0,0.0,3,16,0.0,0.0,12,2020,10078.554428571426
2020-03-17,North Side,Barfi,40.0,8280.0,March,12,1.0,Weekday,2.0,0.0,3,17,1.0,0.0,12,2020,11501.189714285712
2020-03-17,City Center,Barfi,52.0,15028.0,March,12,1.0,Weekday,0.0,0.0,3,17,1.0,0.0,12,2020,11501.189714285712
2020-03-17,Main Branch,Barfi,52.0,12168.0,March,12,1.0,Weekday,1.0,0.0,3,17,1.0,0.0,12,2020,11501.189714285712
2020-03-18,North Side,Barfi,15.0,2745.0,March,12,2.0,Weekday,2.0,0.0,3,18,2.0,0.0,12,2020,7911.412654761905
2020-03-18,City Center,Barfi,50.0,16550.0,March,12,2.0,Weekday,0.0,0.0,3,18,2.0,0.0,12,2020,7911.412654761905
2020-03-18,Main Branch,Barfi,31.0,4743.0,March,12,2.0,Weekday,1.0,0.0,3,18,2.0,0.0,12,2020,7911.412654761905
2020-03-19,North Side,Barfi,34.0,8568.0,March,12,3.0,Weekday,2.0,0.0,3,19,3.0,0.0,12,2020,9136.920916666666
2020-03-19,City Center,Barfi,20.0,4180.0,March,12,3.0,Weekday,0.0,0.0,3,19,3.0,0.0,12,2020,9136.920916666666
2020-03-19,Main Branch,Barfi,51.0,17595.0,March,12,3.0,Weekday,1.0,0.0,3,19,3.0,0.0,12,2020,9136.920916666666
2020-03-20,North Side,Barfi,48.0,10128.0,March,12,4.0,Weekday,2.0,0.0,3,20,4.0,0.0,12,2020,8299.680904761904
2020-03-20,City Center,Barfi,18.0,4662.0,March,12,4.0,Weekday,0.0,0.0,3,20,4.0,0.0,12,2020,8299.680904761904
2020-03-20,Main Branch,Barfi,39.0,9984.0,March,12,4.0,Weekday,1.0,0.0,3,20,4.0,0.0,12,2020,8299.680904761904
2020-03-21,North Side,Barfi,76.0,13072.0,March,12,5.0,Weekend,2.0,0.0,3,21,5.0,1.0,12,2020,14898.9514047619
2020-03-21,City Center,Barfi,75.0,17025.0,March,12,5.0,Weekend,0.0,0.0,3,21,5.0,1.0,12,2020,14898.9514047619
2020-03-21,Main Branch,Barfi,67.0,15410.0,March,12,5.0,Weekend,1.0,0.0,3,21,5.0,1.0,12,2020,14898.9514047619
2020-03-22,North Side,Barfi,62.0,11656.0,March,12,6.0,Weekend,2.0,0.0,3,22,6.0,1.0,12,2020,10117.428404761904
2020-03-22,City Center,Barfi,49.0,9849.0,March,12,6.0,Weekend,0.0,0.0,3,22,6.0,1.0,12,2020,10117.428404761904
2020-03-22,Main Branch,Barfi,55.0,8800.0,March,12,6.0,Weekend,1.0,0.0,3,22,6.0,1.0,12,2020,10117.428404761904
2020-03-23,North Side,Barfi,29.0,7714.0,March,13,0.0,Weekday,2.0,0.0,3,23,0.0,0.0,13,2020,6956.529095238096
2020-03-23,City Center,Barfi,38.0,5814.0,March,13,0.0,Weekday,0.0,0.0,3,23,0.0,0.0,13,2020,6956.529095238096
2020-03-23,Main Branch,Barfi,26.0,6682.0,March,13,0.0,Weekday,1.0,0.0,3,23,0.0,0.0,13,2020,6956.529095238096
2020-03-24,North Side,Barfi,42.0,12516.0,March,13,1.0,Weekday,2.0,0.0,3,24,1.0,0.0,13,2020,8321.300214285717
2020-03-24,City Center,Barfi,33.0,5016.0,March,13,1.0,Weekday,0.0,0.0,3,24,1.0,0.0,13,2020,8321.300214285717
2020-03-24,Main Branch,Barfi,40.0,7240.0,March,13,1.0,Weekday,1.0,0.0,3,24,1.0,0.0,13,2020,8321.300214285717
2020-03-25,City Center,Barfi,41.0,14309.0,March,13,2.0,Weekday,0.0,0.0,3,25,2.0,0.0,13,2020,9930.440785714283
2020-03-25,North Side,Barfi,29.0,7453.0,March,13,2.0,Weekday,2.0,0.0,3,25,2.0,0.0,13,2020,9930.440785714283
2020-03-25,Main Branch,Barfi,45.0,7695.0,March,13,2.0,Weekday,1.0,0.0,3,25,2.0,0.0,13,2020,9930.440785714283
2020-03-26,North Side,Barfi,32.0,4864.0,March,13,3.0,Weekday,2.0,0.0,3,26,3.0,0.0,13,2020,5260.008047619048
2020-03-26,City Center,Barfi,39.0,7488.0,March,13,3.0,Weekday,0.0,0.0,3,26,3.0,0.0,13,2020,5260.008047619048
2020-03-26,Main Branch,Barfi,17.0,3604.0,March,13,3.0,Weekday,1.0,0.0,3,26,3.0,0.0,13,2020,5260.008047619048
2020-03-27,North Side,Barfi,29.0,6119.0,March,13,4.0,Weekday,2.0,0.0,3,27,4.0,0.0,13,2020,9724.28863095238
2020-03-27,City Center,Barfi,46.0,13432.0,March,13,4.0,Weekday,0.0,0.0,3,27,4.0,0.0,13,2020,9724.28863095238
2020-03-27,Main Branch,Barfi,28.0,9464.0,March,13,4.0,Weekday,1.0,0.0,3,27,4.0,0.0,13,2020,9724.28863095238
2020-03-28,North Side,Barfi,42.0,7014.0,March,13,5.0,Weekend,2.0,0.0,3,28,5.0,1.0,13,2020,14367.932071428571
2020-03-28,City Center,Barfi,66.0,19338.0,March,13,5.0,Weekend,0.0,0.0,3,28,5.0,1.0,13,2020,14367.932071428571
2020-03-28,Main Branch,Barfi,53.0,17543.0,March,13,5.0,Weekend,1.0,0.0,3,28,5.0,1.0,13,2020,14367.932071428571
2020-03-29,North Side,Barfi,55.0,11550.0,March,13,6.0,Weekend,2.0,0.0,3,29,6.0,1.0,13,2020,14088.977738095238
2020-03-29,City Center,Barfi,60.0,11580.0,March,13,6.0,Weekend,0.0,0.0,3,29,6.0,1.0,13,2020,14088.977738095238
2020-03-29,Main Branch,Barfi,69.0,20010.0,March,13,6.0,Weekend,1.0,0.0,3,29,6.0,1.0,13,2020,14088.977738095238
2020-03-30,North Side,Barfi,41.0,8528.0,March,14,0.0,Weekday,2.0,0.0,3,30,0.0,0.0,14,2020,8056.912809523807
2020-03-30,City Center,Barfi,53.0,10812.0,March,14,0.0,Weekday,0.0,0.0,3,30,0.0,0.0,14,2020,8056.912809523807
2020-03-30,Main Branch,Barfi,15.0,2760.0,March,14,0.0,Weekday,1.0,0.0,3,30,0.0,0.0,14,2020,8056.912809523807
2020-03-31,North Side,Barfi,19.0,2869.0,March,14,1.0,Weekday,2.0,0.0,3,31,1.0,0.0,14,2020,6993.527904761904
2020-03-31,City Center,Barfi,35.0,7735.0,March,14,1.0,Weekday,0.0,0.0,3,31,1.0,0.0,14,2020,6993.527904761904
2020-03-31,Main Branch,Barfi,48.0,9744.0,March,14,1.0,Weekday,1.0,0.0,3,31,1.0,0.0,14,2020,6993.527904761904
2020-04-01,North Side,Barfi,30.0,8790.0,April,14,2.0,Weekday,2.0,0.0,4,1,2.0,0.0,14,2020,9238.921714285714
2020-04-01,City Center,Barfi,38.0,10146.0,April,14,2.0,Weekday,0.0,0.0,4,1,2.0,0.0,14,2020,9238.921714285714
2020-04-01,Main Branch,Barfi,48.0,8400.0,April,14,2.0,Weekday,1.0,0.0,4,1,2.0,0.0,14,2020,9238.921714285714
2020-04-02,City Center,Barfi,46.0,13524.0,April,14,3.0,Weekday,0.0,0.0,4,2,3.0,0.0,14,2020,8465.353666666668
2020-04-02,North Side,Barfi,40.0,8120.0,April,14,3.0,Weekday,2.0,0.0,4,2,3.0,0.0,14,2020,8465.353666666668
2020-04-02,Main Branch,Barfi,20.0,3620.0,April,14,3.0,Weekday,1.0,0.0,4,2,3.0,0.0,14,2020,8465.353666666668
2020-04-03,North Side,Barfi,46.0,12558.0,April,14,4.0,Weekday,2.0,0.0,4,3,4.0,0.0,14,2020,8942.127166666665
2020-04-03,City Center,Barfi,25.0,8250.0,April,14,4.0,Weekday,0.0,0.0,4,3,4.0,0.0,14,2020,8942.127166666665
2020-04-03,Main Branch,Barfi,22.0,4532.0,April,14,4.0,Weekday,1.0,0.0,4,3,4.0,0.0,14,2020,8942.127166666665
2020-04-04,North Side,Barfi,57.0,19437.0,April,14,5.0,Weekend,2.0,0.0,4,4,5.0,1.0,14,2020,16611.47690476191
2020-04-04,City Center,Barfi,36.0,12348.0,April,14,5.0,Weekend,0.0,0.0,4,4,5.0,1.0,14,2020,16611.47690476191
2020-04-04,Main Branch,Barfi,83.0,19754.0,April,14,5.0,Weekend,1.0,0.0,4,4,5.0,1.0,14,2020,16611.47690476191
2020-04-05,North Side,Barfi,65.0,10140.0,April,14,6.0,Weekend,2.0,0.0,4,5,6.0,1.0,14,2020,15324.785214285708
2020-04-05,City Center,Barfi,46.0,15732.0,April,14,6.0,Weekend,0.0,0.0,4,5,6.0,1.0,14,2020,15324.785214285708
2020-04-05,Main Branch,Barfi,75.0,23550.0,April,14,6.0,Weekend,1.0,0.0,4,5,6.0,1.0,14,2020,15324.785214285708
2020-04-06,City Center,Barfi,43.0,7783.0,April,15,0.0,Weekday,0.0,0.0,4,6,0.0,0.0,15,2020,7665.0868571428555
2020-04-06,North Side,Barfi,26.0,5642.0,April,15,0.0,Weekday,2.0,0.0,4,6,0.0,0.0,15,2020,7665.0868571428555
2020-04-06,Main Branch,Barfi,31.0,9269.0,April,15,0.0,Weekday,1.0,0.0,4,6,0.0,0.0,15,2020,7665.0868571428555
2020-04-07,North Side,Barfi,17.0,5015.0,April,15,1.0,Weekday,2.0,0.0,4,7,1.0,0.0,15,2020,6424.757761904762
2020-04-07,City Center,Barfi,34.0,7344.0,April,15,1.0,Weekday,0.0,0.0,4,7,1.0,0.0,15,2020,6424.757761904762
2020-04-07,Main Branch,Barfi,21.0,6930.0,April,15,1.0,Weekday,1.0,0.0,4,7,1.0,0.0,15,2020,6424.757761904762
2020-04-08,City Center,Barfi,34.0,11390.0,April,15,2.0,Weekday,0.0,0.0,4,8,2.0,0.0,15,2020,7717.354095238095
2020-04-08,North Side,Barfi,30.0,7980.0,April,15,2.0,Weekday,2.0,0.0,4,8,2.0,0.0,15,2020,7717.354095238095
2020-04-08,Main Branch,Barfi,21.0,3927.0,April,15,2.0,Weekday,1.0,0.0,4,8,2.0,0.0,15,2020,7717.354095238095
2020-04-09,City Center,Barfi,35.0,9275.0,April,15,3.0,Weekday,0.0,0.0,4,9,3.0,0.0,15,2020,8110.783559523809
2020-04-09,North Side,Barfi,52.0,8580.0,April,15,3.0,Weekday,2.0,0.0,4,9,3.0,0.0,15,2020,8110.783559523809
2020-04-09,Main Branch,Barfi,23.0,6187.0,April,15,3.0,Weekday,1.0,0.0,4,9,3.0,0.0,15,2020,8110.783559523809
2020-04-10,North Side,Barfi,28.0,8036.0,April,15,4.0,Weekday,2.0,0.0,4,10,4.0,0.0,15,2020,8306.056285714287
2020-04-10,City Center,Barfi,54.0,11772.0,April,15,4.0,Weekday,0.0,0.0,4,10,4.0,0.0,15,2020,8306.056285714287
2020-04-10,Main Branch,Barfi,24.0,4200.0,April,15,4.0,Weekday,1.0,0.0,4,10,4.0,0.0,15,2020,8306.056285714287
2020-04-11,City Center,Barfi,77.0,12705.0,April,15,5.0,Weekend,0.0,0.0,4,11,5.0,1.0,15,2020,19083.701357142858
2020-04-11,North Side,Barfi,73.0,23433.0,April,15,5.0,Weekend,2.0,0.0,4,11,5.0,1.0,15,2020,19083.701357142858
2020-04-11,Main Branch,Barfi,81.0,25110.0,April,15,5.0,Weekend,1.0,0.0,4,11,5.0,1.0,15,2020,19083.701357142858
2020-04-12,North Side,Barfi,66.0,22770.0,April,15,6.0,Weekend,2.0,0.0,4,12,6.0,1.0,15,2020,18478.30417857143
2020-04-12,City Center,Barfi,54.0,17334.0,April,15,6.0,Weekend,0.0,0.0,4,12,6.0,1.0,15,2020,18478.30417857143
2020-04-12,Main Branch,Barfi,57.0,16473.0,April,15,6.0,Weekend,1.0,0.0,4,12,6.0,1.0,15,2020,18478.30417857143
2020-04-13,North Side,Barfi,47.0,8836.0,April,16,0.0,Weekday,2.0,0.0,4,13,0.0,0.0,16,2020,8964.284142857146
2020-04-13,City Center,Barfi,44.0,11484.0,April,16,0.0,Weekday,0.0,0.0,4,13,0.0,0.0,16,2020,8964.284142857146
2020-04-13,Main Branch,Barfi,31.0,4960.0,April,16,0.0,Weekday,1.0,0.0,4,13,0.0,0.0,16,2020,8964.284142857146
2020-04-14,North Side,Barfi,52.0,11544.0,April,16,1.0,Weekday,2.0,0.0,4,14,1.0,0.0,16,2020,10405.668142857141
2020-04-14,City Center,Barfi,35.0,9660.0,April,16,1.0,Weekday,0.0,0.0,4,14,1.0,0.0,16,2020,10405.668142857141
2020-04-14,Main Branch,Barfi,48.0,10176.0,April,16,1.0,Weekday,1.0,0.0,4,14,1.0,0.0,16,2020,10405.668142857141
2020-04-15,North Side,Barfi,39.0,6786.0,April,16,2.0,Weekday,2.0,0.0,4,15,2.0,0.0,16,2020,9505.86894047619
2020-04-15,City Center,Barfi,36.0,7200.0,April,16,2.0,Weekday,0.0,0.0,4,15,2.0,0.0,16,2020,9505.86894047619
2020-04-15,Main Branch,Barfi,53.0,14681.0,April,16,2.0,Weekday,1.0,0.0,4,15,2.0,0.0,16,2020,9505.86894047619
2020-04-16,North Side,Barfi,42.0,8652.0,April,16,3.0,Weekday,2.0,0.0,4,16,3.0,0.0,16,2020,7738.149452380952
2020-04-16,City Center,Barfi,36.0,6120.0,April,16,3.0,Weekday,0.0,0.0,4,16,3.0,0.0,16,2020,7738.149452380952
2020-04-16,Main Branch,Barfi,29.0,8381.0,April,16,3.0,Weekday,1.0,0.0,4,16,3.0,0.0,16,2020,7738.149452380952
2020-04-17,North Side,Barfi,39.0,7956.0,April,16,4.0,Weekday,2.0,0.0,4,17,4.0,0.0,16,2020,7988.833916666667
2020-04-17,City Center,Barfi,45.0,7335.0,April,16,4.0,Weekday,0.0,0.0,4,17,4.0,0.0,16,2020,7988.833916666667
2020-04-17,Main Branch,Barfi,42.0,8526.0,April,16,4.0,Weekday,1.0,0.0,4,17,4.0,0.0,16,2020,7988.833916666667
2020-04-18,North Side,Barfi,51.0,10353.0,April,16,5.0,Weekend,2.0,0.0,4,18,5.0,1.0,16,2020,13119.32535714286
2020-04-18,City Center,Barfi,44.0,13596.0,April,16,5.0,Weekend,0.0,0.0,4,18,5.0,1.0,16,2020,13119.32535714286
2020-04-18,Main Branch,Barfi,57.0,16074.0,April,16,5.0,Weekend,1.0,0.0,4,18,5.0,1.0,16,2020,13119.32535714286
2020-04-19,City Center,Barfi,67.0,18492.0,April,16,6.0,Weekend,0.0,0.0,4,19,6.0,1.0,16,2020,21504.977507936506
2020-04-19,North Side,Barfi,71.0,20306.0,April,16,6.0,Weekend,2.0,0.0,4,19,6.0,1.0,16,2020,21504.977507936506
2020-04-19,Main Branch,Barfi,75.0,25800.0,April,16,6.0,Weekend,1.0,0.0,4,19,6.0,1.0,16,2020,21504.977507936506
2020-04-20,North Side,Barfi,24.0,4248.0,April,17,0.0,Weekday,2.0,0.0,4,20,0.0,0.0,17,2020,8841.198154761905
2020-04-20,City Center,Barfi,27.0,8964.0,April,17,0.0,Weekday,0.0,0.0,4,20,0.0,0.0,17,2020,8841.198154761905
2020-04-20,Main Branch,Barfi,47.0,12549.0,April,17,0.0,Weekday,1.0,0.0,4,20,0.0,0.0,17,2020,8841.198154761905
2020-04-21,City Center,Barfi,21.0,4767.0,April,17,1.0,Weekday,0.0,0.0,4,21,1.0,0.0,17,2020,9619.598142857145
2020-04-21,North Side,Barfi,29.0,9831.0,April,17,1.0,Weekday,2.0,0.0,4,21,1.0,0.0,17,2020,9619.598142857145
2020-04-21,Main Branch,Barfi,45.0,14805.0,April,17,1.0,Weekday,1.0,0.0,4,21,1.0,0.0,17,2020,9619.598142857145
2020-04-22,North Side,Barfi,21.0,3507.0,April,17,2.0,Weekday,2.0,0.0,4,22,2.0,0.0,17,2020,9121.225428571424
2020-04-22,City Center,Barfi,39.0,10374.0,April,17,2.0,Weekday,0.0,0.0,4,22,2.0,0.0,17,2020,9121.225428571424
2020-04-22,Main Branch,Barfi,37.0,12839.0,April,17,2.0,Weekday,1.0,0.0,4,22,2.0,0.0,17,2020,9121.225428571424
2020-04-23,City Center,Barfi,41.0,6847.0,April,17,3.0,Weekday,0.0,0.0,4,23,3.0,0.0,17,2020,5982.875321428572
2020-04-23,North Side,Barfi,21.0,5418.0,April,17,3.0,Weekday,2.0,0.0,4,23,3.0,0.0,17,2020,5982.875321428572
2020-04-23,Main Branch,Barfi,16.0,5248.0,April,17,3.0,Weekday,1.0,0.0,4,23,3.0,0.0,17,2020,5982.875321428572
2020-04-24,North Side,Barfi,29.0,5916.0,April,17,4.0,Weekday,2.0,0.0,4,24,4.0,0.0,17,2020,7520.1160714285725
2020-04-24,City Center,Barfi,40.0,8360.0,April,17,4.0,Weekday,0.0,0.0,4,24,4.0,0.0,17,2020,7520.1160714285725
2020-04-24,Main Branch,Barfi,33.0,7920.0,April,17,4.0,Weekday,1.0,0.0,4,24,4.0,0.0,17,2020,7520.1160714285725
2020-04-25,City Center,Barfi,47.0,14617.0,April,17,5.0,Weekend,0.0,0.0,4,25,5.0,1.0,17,2020,16354.221880952378
2020-04-25,North Side,Barfi,58.0,20184.0,April,17,5.0,Weekend,2.0,0.0,4,25,5.0,1.0,17,2020,16354.221880952378
2020-04-25,Main Branch,Barfi,78.0,14898.0,April,17,5.0,Weekend,1.0,0.0,4,25,5.0,1.0,17,2020,16354.221880952378
2020-04-26,City Center,Barfi,38.0,7524.0,April,17,6.0,Weekend,0.0,0.0,4,26,6.0,1.0,17,2020,15980.13135714285
2020-04-26,North Side,Barfi,74.0,21682.0,April,17,6.0,Weekend,2.0,0.0,4,26,6.0,1.0,17,2020,15980.13135714285
2020-04-26,Main Branch,Barfi,53.0,17649.0,April,17,6.0,Weekend,1.0,0.0,4,26,6.0,1.0,17,2020,15980.13135714285
2020-04-27,North Side,Barfi,48.0,14640.0,April,18,0.0,Weekday,2.0,0.0,4,27,0.0,0.0,18,2020,10605.872404761903
2020-04-27,City Center,Barfi,22.0,5632.0,April,18,0.0,Weekday,0.0,0.0,4,27,0.0,0.0,18,2020,10605.872404761903
2020-04-27,Main Branch,Barfi,42.0,11424.0,April,18,0.0,Weekday,1.0,0.0,4,27,0.0,0.0,18,2020,10605.872404761903
2020-04-28,City Center,Barfi,40.0,11960.0,April,18,1.0,Weekday,0.0,0.0,4,28,1.0,0.0,18,2020,8343.734142857144
2020-04-28,North Side,Barfi,27.0,5292.0,April,18,1.0,Weekday,2.0,0.0,4,28,1.0,0.0,18,2020,8343.734142857144
2020-04-28,Main Branch,Barfi,23.0,7544.0,April,18,1.0,Weekday,1.0,0.0,4,28,1.0,0.0,18,2020,8343.734142857144
2020-04-29,North Side,Barfi,21.0,5775.0,April,18,2.0,Weekday,2.0,0.0,4,29,2.0,0.0,18,2020,7706.752785714285
2020-04-29,City Center,Barfi,48.0,10800.0,April,18,2.0,Weekday,0.0,0.0,4,29,2.0,0.0,18,2020,7706.752785714285
2020-04-29,Main Branch,Barfi,36.0,6048.0,April,18,2.0,Weekday,1.0,0.0,4,29,2.0,0.0,18,2020,7706.752785714285
2020-04-30,North Side,Barfi,43.0,11481.0,April,18,3.0,Weekday,2.0,0.0,4,30,3.0,0.0,18,2020,10221.25825
2020-04-30,City Center,Barfi,16.0,5056.0,April,18,3.0,Weekday,0.0,0.0,4,30,3.0,0.0,18,2020,10221.25825
2020-04-30,Main Branch,Barfi,49.0,14112.0,April,18,3.0,Weekday,1.0,0.0,4,30,3.0,0.0,18,2020,10221.25825
2020-05-01,North Side,Barfi,34.0,6664.0,May,18,4.0,Weekday,2.0,0.0,5,1,4.0,0.0,18,2020,10302.274428571429
2020-05-01,City Center,Barfi,52.0,14664.0,May,18,4.0,Weekday,0.0,0.0,5,1,4.0,0.0,18,2020,10302.274428571429
2020-05-01,Main Branch,Barfi,51.0,8007.0,May,18,4.0,Weekday,1.0,0.0,5,1,4.0,0.0,18,2020,10302.274428571429
2020-05-02,North Side,Barfi,48.0,8880.0,May,18,5.0,Weekend,2.0,0.0,5,2,5.0,1.0,18,2020,13435.002880952377
2020-05-02,City Center,Barfi,70.0,10990.0,May,18,5.0,Weekend,0.0,0.0,5,2,5.0,1.0,18,2020,13435.002880952377
2020-05-02,Main Branch,Barfi,61.0,21167.0,May,18,5.0,Weekend,1.0,0.0,5,2,5.0,1.0,18,2020,13435.002880952377
2020-05-03,North Side,Barfi,63.0,14679.0,May,18,6.0,Weekend,2.0,0.0,5,3,6.0,1.0,18,2020,14590.674071428568
2020-05-03,City Center,Barfi,52.0,13988.0,May,18,6.0,Weekend,0.0,0.0,5,3,6.0,1.0,18,2020,14590.674071428568
2020-05-03,Main Branch,Barfi,51.0,15861.0,May,18,6.0,Weekend,1.0,0.0,5,3,6.0,1.0,18,2020,14590.674071428568
2020-05-04,North Side,Barfi,22.0,6380.0,May,19,0.0,Weekday,2.0,0.0,5,4,0.0,0.0,19,2020,6689.198023809523
2020-05-04,City Center,Barfi,17.0,5610.0,May,19,0.0,Weekday,0.0,0.0,5,4,0.0,0.0,19,2020,6689.198023809523
2020-05-04,Main Branch,Barfi,27.0,6561.0,May,19,0.0,Weekday,1.0,0.0,5,4,0.0,0.0,19,2020,6689.198023809523
2020-05-05,North Side,Barfi,52.0,13416.0,May,19,1.0,Weekday,2.0,0.0,5,5,1.0,0.0,19,2020,11570.53567857143
2020-05-05,City Center,Barfi,46.0,9200.0,May,19,1.0,Weekday,0.0,0.0,5,5,1.0,0.0,19,2020,11570.53567857143
2020-05-05,Main Branch,Barfi,43.0,13029.0,May,19,1.0,Weekday,1.0,0.0,5,5,1.0,0.0,19,2020,11570.53567857143
2020-05-06,City Center,Barfi,36.0,8928.0,May,19,2.0,Weekday,0.0,0.0,5,6,2.0,0.0,19,2020,12112.643253968256
2020-05-06,North Side,Barfi,47.0,13301.0,May,19,2.0,Weekday,2.0,0.0,5,6,2.0,0.0,19,2020,12112.643253968256
2020-05-06,Main Branch,Barfi,46.0,14582.0,May,19,2.0,Weekday,1.0,0.0,5,6,2.0,0.0,19,2020,12112.643253968256
2020-05-07,North Side,Barfi,16.0,4528.0,May,19,3.0,Weekday,2.0,0.0,5,7,3.0,0.0,19,2020,5363.00026984127
2020-05-07,City Center,Barfi,21.0,4662.0,May,19,3.0,Weekday,0.0,0.0,5,7,3.0,0.0,19,2020,5363.00026984127
2020-05-07,Main Branch,Barfi,22.0,6292.0,May,19,3.0,Weekday,1.0,0.0,5,7,3.0,0.0,19,2020,5363.00026984127
2020-05-08,North Side,Barfi,18.0,3888.0,May,19,4.0,Weekday,2.0,0.0,5,8,4.0,0.0,19,2020,5598.61630952381
2020-05-08,City Center,Barfi,30.0,5340.0,May,19,4.0,Weekday,0.0,0.0,5,8,4.0,0.0,19,2020,5598.61630952381
2020-05-08,Main Branch,Barfi,25.0,6825.0,May,19,4.0,Weekday,1.0,0.0,5,8,4.0,0.0,19,2020,5598.61630952381
